"Site","Date","Block","Plot","N","P","K+","FullTreatment","Code","Name","Hits","Present","USDA_Symbol","USDA_Scientific_Name","USDA_Common_Name","USDA_Category","USDA_Family","USDA_Family_Common_Name","USDA_Duration","USDA_Growth_Habit","USDA_Native_Status"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","CHJA","Chionophila jamesii",0,0,"CHJA","Chionophila jamesii Benth.","Rocky Mountain snowlover","Dicot","Scrophulariaceae","Figwort family","Perennial","Forb/herb","L48 (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","DECE","Deschampsia caespitosa",0,0,"DECE","Deschampsia cespitosa (L.) P. Beauv.","tufted hairgrass","Monocot","Poaceae","Grass family","Perennial","Graminoid","L48 (N), AK (N), CAN (N), GL (N), SPM (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","DRAU","Draba aurea",0,0,"DRAU","Draba aurea Vahl ex Hornem.","golden draba","Dicot","Brassicaceae","Mustard family","Perennial","Forb/herb","L48 (N), AK (N), CAN (N), GL (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","DRST4","Draba streptocarpa",0,0,"DRST4","Draba streptocarpa A. Gray","pretty draba","Dicot","Brassicaceae","Mustard family","Perennial","Forb/herb","L48 (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","ELYMUS","Elymus sp",0,0,"ELYMU","Elymus L.","wildrye","Monocot","Poaceae","Grass family","Perennial","Graminoid","L48 (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","ERCA14","Erysimum capitatum",0,0,"ERCA14","Erysimum capitatum (Douglas ex Hook.) Greene","sanddune wallflower","Dicot","Brassicaceae","Mustard family","Biennial, Perennial","Forb/herb, Subshrub","L48 (N), AK (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","ERME2","Erigeron melanocephalus",0,0,"ERME2","Erigeron melanocephalus (A. Nelson) A. Nelson","blackhead fleabane","Dicot","Asteraceae","Aster family","Perennial","Forb/herb","L48 (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","ERNA","Eritrichium nanum",0,0,"ERNA","Eritrichium nanum (Vill.) Schrad. ex Gaudin","arctic alpine forget-me-not","Dicot","Boraginaceae","Borage family","Perennial","Forb/herb","L48 (N), AK (N), CAN (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","ERPI6","Erigeron pinnatisectus",0,0,"ERPI6","Erigeron pinnatisectus (A. Gray) A. Nelson","featherleaf fleabane","Dicot","Asteraceae","Aster family","Perennial","Forb/herb","L48 (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","ERSI3","Erigeron simplex",0,0,"ERSI3","Erigeron simplex Greene","onestem fleabane","Dicot","Asteraceae","Aster family","Perennial","Subshrub, Forb/herb","L48 (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","FEBR","Festuca brachyphylla",0.25,1,"FEBR","Festuca brachyphylla Schult. ex Schult. & Schult. f.","alpine fescue","Monocot","Poaceae","Grass family","Perennial","Graminoid","L48 (N), AK (N), CAN (N), GL (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","FORB1","Unk forb1",0,0,"2FORB",NA,"Forb (herbaceous, not grass nor grass-like)",NA,NA,NA,"Perennial","Forb/herb",NA
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","FORB2","Unk forb2",0,0,"2FORB",NA,"Forb (herbaceous, not grass nor grass-like)",NA,NA,NA,"Perennial","Forb/herb",NA
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","GERO2","Geum rossii",11,1,"GERO2","Geum rossii (R. Br.) Ser.","Ross' avens","Dicot","Rosaceae","Rose family","Perennial","Forb/herb","L48 (N), AK (N), CAN (N), GL (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","GRASS1","Unk grass1",0,0,"2GRAM",NA,"Graminoid (grass or grass-like)",NA,NA,NA,"Perennial","Graminoid",NA
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","GRASS2","Unk grass2",0,0,"2GRAM",NA,"Graminoid (grass or grass-like)",NA,NA,NA,"Perennial","Graminoid",NA
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","HEMO3","Helictotrichon mortonianum",0.25,1,"HEMO3","Helictotrichon mortonianum (Scribn.) Henr.","Morton's alpine oatgrass","Monocot","Poaceae","Grass family","Perennial","Graminoid","L48 (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","KOMY","Kobresia myosuroides",67,1,"KOMY","Kobresia myosuroides (Vill.) Fiori","Bellardi bog sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid","L48 (N), AK (N), CAN (N), GL (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","LEPY2","Lewisia pygmaea",4,1,"LEPY2","Lewisia pygmaea (A. Gray) B.L. Rob.","alpine lewisia","Dicot","Portulacaceae","Purslane family","Perennial","Forb/herb","L48 (N), AK (N), CAN (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","LLSE","Lloydia serotina",1,1,"LLSE","Lloydia serotina (L.) Salisb. ex Rchb.","common alplily","Monocot","Liliaceae","Lily family","Perennial","Forb/herb","L48 (N), AK (N), CAN (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","LUSP4","Luzula spicata",0,0,"LUSP4","Luzula spicata (L.) DC.","spiked woodrush","Monocot","Juncaceae","Rush family","Perennial","Graminoid","L48 (N), AK (N), CAN (N), GL (N), SPM (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","MELA3","Mertensia lanceolata",0,0,"MELA3","Mertensia lanceolata (Pursh) DC.","prairie bluebells","Dicot","Boraginaceae","Borage family","Perennial","Forb/herb","L48 (N), CAN (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","MIOB2","Minuartia obtusiloba",4,1,"MIOB2","Minuartia obtusiloba (Rydb.) House","twinflower sandwort","Dicot","Caryophyllaceae","Pink family","Perennial","Subshrub, Forb/herb","L48 (N), AK (N), CAN (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","NOMOM","Noccaea montana var. montana",0,0,"NOFEG","Noccaea fendleri (A. Gray) Holub ssp. glauca (A. Nelson) Al-Shehbaz & M. Koch","alpine pennycress","Dicot","Brassicaceae","Mustard family","Perennial","Forb/herb","L48 (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","ORALA","Oreoxis alpina ssp. alpina",4,1,"ORALA","Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina","alpine oreoxis","Dicot","Apiaceae","Carrot family","Perennial","Forb/herb","L48 (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","PACA15","Packera cana",0,0,"PACA15","Packera cana (Hook.) W.A. Weber & Á. Löve","woolly groundsel","Dicot","Asteraceae","Aster family","Perennial","Forb/herb, Subshrub","L48 (N), CAN (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","PAPU2","Paronychia pulvinata",0,0,"PAPU2","Paronychia pulvinata A. Gray","Rocky Mountain nailwort","Dicot","Caryophyllaceae","Pink family","Perennial","Subshrub, Forb/herb","L48 (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","PEPA3","Pedicularis parryi",0,0,"PEPA3","Pedicularis parryi A. Gray","Parry's lousewort","Dicot","Scrophulariaceae","Figwort family","Perennial","Forb/herb","L48 (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","PHPU5","Phlox pulvinata",0,0,"PHPU5","Phlox pulvinata (Wherry) Cronquist","cushion phlox","Dicot","Polemoniaceae","Phlox family","Perennial","Forb/herb","L48 (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","POAL2","Poa alpina",0,0,"POAL2","Poa alpina L.","alpine bluegrass","Monocot","Poaceae","Grass family","Perennial","Graminoid","L48 (N), AK (N), CAN (N), GL (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","POARG","Poa arctica ssp. grayana",1,1,"POARG","Poa arctica R. Br. ssp. grayana (Vasey) Á. Löve & D. Löve & Kapoor","arctic bluegrass","Monocot","Poaceae","Grass family","Perennial","Graminoid","L48 (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","POBI6","Polygonum bistortoides",0,0,"POBI6","Polygonum bistortoides Pursh","American bistort","Dicot","Polygonaceae","Buckwheat family","Perennial","Forb/herb","L48 (N), CAN (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","PODI2","Potentilla diversifolia",0,0,"PODI2","Potentilla diversifolia Lehm.","varileaf cinquefoil","Dicot","Rosaceae","Rose family","Perennial","Forb/herb","L48 (N), AK (N), CAN (N), GL (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","POPU3","Polemonium pulcherrimum",0,0,"POPU3","Polemonium pulcherrimum Hook.","Jacob's-ladder","Dicot","Polemoniaceae","Phlox family","Perennial","Forb/herb","L48 (N), AK (N), CAN (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","POVI","Polemonium viscosum",0,0,"POVI","Polemonium viscosum Nutt.","sticky polemonium","Dicot","Polemoniaceae","Phlox family","Perennial","Forb/herb","L48 (N), CAN (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","POVI3","Polygonum viviparum",2,1,"POVI3","Polygonum viviparum L.","alpine bistort","Dicot","Polygonaceae","Buckwheat family","Perennial","Forb/herb","L48 (N), AK (N), CAN (N), GL (N), SPM (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","PRAN","Primula angustifolia",0,0,"PRAN","Primula angustifolia Torr.","alpine primrose","Dicot","Primulaceae","Primrose family","Perennial","Forb/herb","L48 (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","SARH2","Saxifraga rhomboidea",0,0,"SARH2","Saxifraga rhomboidea Greene","diamondleaf saxifrage","Dicot","Saxifragaceae","Saxifrage family","Perennial","Forb/herb","L48 (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","SEDES","Selaginella densa var. scopulorum",9,1,"SEDES","Selaginella densa Rydb. var. scopulorum (Maxon) R. Tryon","Rocky Mountain spikemoss","Lycopod","Selaginellaceae","Spike-moss family","Perennial","Forb/herb","L48 (N), CAN (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","SELA","Sedum lanceolatum",9,1,"SELA","Sedum lanceolatum Torr.","spearleaf stonecrop","Dicot","Crassulaceae","Stonecrop family","Perennial","Forb/herb","L48 (N), AK (N), CAN (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","SIACS2","Silene acaulis var. subacaulescens",9,1,"SIACS2","Silene acaulis (L.) Jacq. var. subacaulescens (F.N. Williams) Fernald & H. St. John","moss campion","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb","L48 (N), AK (N), CAN (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","SOSIN","Solidago simplex ssp. simplex var. nana",0,0,"SOSIN","Solidago simplex Kunth ssp. simplex var. nana (A. Gray) Ringius","dwarf goldenrod","Dicot","Asteraceae","Aster family","Perennial","Forb/herb","L48 (N), CAN (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","TEAC","Tetraneuris acaulis",0,0,"TEACC","Tetraneuris acaulis (Pursh) Greene var. caespitosa A. Nelson","caespitose four-nerve daisy","Dicot","Asteraceae","Aster family","Perennial","Forb/herb","L48 (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","TEGR3","Tetraneuris grandiflora",1,1,"TEGR3","Tetraneuris grandiflora (Torr. & A. Gray ex A. Gray) K.F. Parker","graylocks four-nerve daisy","Dicot","Asteraceae","Aster family","Perennial","Forb/herb","L48 (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","TOPY","Tonestus pygmaeus",1,1,"TOPY","Tonestus pygmaeus (Torr. & A. Gray) A. Nelson","pygmy goldenweed","Dicot","Asteraceae","Aster family","Perennial","Forb/herb","L48 (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","TRPAP","Trifolium parryi ssp. parryi",0,0,"TRPAP","Trifolium parryi A. Gray ssp. parryi","Parry's clover","Dicot","Fabaceae","Pea family","Perennial","Subshrub, Forb/herb","L48 (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","TRSP2","Trisetum spicatum",2,1,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid","L48 (N), AK (N), CAN (N), GL (N), SPM (N)"
"NWT NutNet",2013-07-30,2,3,0,1,0,"P","VIOLET","Viola spp",1,1,"VIOLA","Viola L.","violet","Dicot","Violaceae","Violet family","Perennial","Forb/herb","L48 (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","2BARE","Bare ground",1,1,"2BARE",NA,"Bare Ground",NA,NA,NA,NA,NA,NA
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","2LICHN","Lichen",0,0,"2LICHN",NA,"Lichen",NA,NA,NA,NA,NA,NA
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","2LTR","Litter",2,1,"2LTR",NA,"Litter",NA,NA,NA,NA,NA,NA
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","2MOSS","Moss",0,0,"2MOSS",NA,"Moss",NA,NA,NA,NA,NA,NA
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","2RF","Rock fragment",0,0,"2RF",NA,"Rock, fragments",NA,NA,NA,NA,NA,NA
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","2WOOD","Downed wood",0,0,"2LTRWS",NA,"Litter, woody, <2.5 cm",NA,NA,NA,NA,NA,NA
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","ACMIA","Achillea millefolium L. var alpicola",0,0,"ACMIA","Achillea millefolium L. var. alpicola (Rydb.) Garrett","common yarrow","Dicot","Asteraceae","Aster family","Perennial","Forb/herb","L48 (N), AK (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","ALGE","Allium geyeri",4,1,"ALGE","Allium geyeri S. Watson","Geyer's onion","Monocot","Liliaceae","Lily family","Perennial","Forb/herb","L48 (N), CAN (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","ANAL4","Antennaria alpina",2,1,"ANAL4","Antennaria alpina (L.) Gaertn.","alpine pussytoes","Dicot","Asteraceae","Aster family","Perennial","Forb/herb","L48 (N), AK (N), CAN (N), GL (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","ANSE4","Androsace septentrionalis",0,0,"ANSE4","Androsace septentrionalis L.","pygmyflower rockjasmine","Dicot","Primulaceae","Primrose family","Annual, Perennial","Forb/herb","L48 (N), AK (N), CAN (N), GL (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","ARFEF3","Arenaria fendleri var. fendleri",8,1,"ARFEF3","Arenaria fendleri A. Gray var. fendleri","Fendler's sandwort","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb","L48 (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","ARSC","Artemisia scopulorum",6,1,"ARSC","Artemisia scopulorum A. Gray","alpine sagebrush","Dicot","Asteraceae","Aster family","Perennial","Forb/herb","L48 (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","CANI2","Carex nigricans",0,0,"CANI2","Carex nigricans C.A. Mey.","black alpine sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid","L48 (N), AK (N), CAN (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","CAOC4","Castilleja occidentalis",0,0,"CAOC4","Castilleja occidentalis Torr.","western Indian paintbrush","Dicot","Scrophulariaceae","Figwort family","Perennial","Subshrub, Forb/herb","L48 (N), CAN (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","CAPU","Calamagrostis purpurascens",0,0,"CAPU","Calamagrostis purpurascens R. Br.","purple reedgrass","Monocot","Poaceae","Grass family","Perennial","Graminoid","L48 (N), AK (N), CAN (N), GL (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","CAREX","Carex spp  unknown",0,0,"CAREX","Carex L.","sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid","L48 (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","CARO2","Campanula rotundifolia",12,1,"CARO2","Campanula rotundifolia L.","bluebell bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Forb/herb","L48 (N), AK (N), CAN (N), GL (N), SPM (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","CARUD","Carex rupestris var. drummondiana",57,1,"CARUD","Carex rupestris All. var. drummondiana (Dewey) L.H. Bailey","Drummond's sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid","L48 (N), AK (N), CAN (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","CASC12","Carex scopulorum",0,0,"CASC12","Carex scopulorum T. Holm","mountain sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid","L48 (N), CAN (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","CAUN2","Campanula uniflora",0,0,"CAUN2","Campanula uniflora L.","arctic bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Subshrub, Forb/herb","L48 (N), AK (N), CAN (N), GL (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","CEARS2","Cerastium arvense ssp. strictum",0,0,"CEARS2","Cerastium arvense L. ssp. strictum (L.) Ugborogho","field chickweed","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb","L48 (N), AK (N), CAN (N), GL (N), SPM (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","CHJA","Chionophila jamesii",0,0,"CHJA","Chionophila jamesii Benth.","Rocky Mountain snowlover","Dicot","Scrophulariaceae","Figwort family","Perennial","Forb/herb","L48 (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","DECE","Deschampsia caespitosa",0,0,"DECE","Deschampsia cespitosa (L.) P. Beauv.","tufted hairgrass","Monocot","Poaceae","Grass family","Perennial","Graminoid","L48 (N), AK (N), CAN (N), GL (N), SPM (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","DRAU","Draba aurea",0,0,"DRAU","Draba aurea Vahl ex Hornem.","golden draba","Dicot","Brassicaceae","Mustard family","Perennial","Forb/herb","L48 (N), AK (N), CAN (N), GL (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","DRST4","Draba streptocarpa",0,0,"DRST4","Draba streptocarpa A. Gray","pretty draba","Dicot","Brassicaceae","Mustard family","Perennial","Forb/herb","L48 (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","ELYMUS","Elymus sp",0,0,"ELYMU","Elymus L.","wildrye","Monocot","Poaceae","Grass family","Perennial","Graminoid","L48 (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","ERCA14","Erysimum capitatum",0,0,"ERCA14","Erysimum capitatum (Douglas ex Hook.) Greene","sanddune wallflower","Dicot","Brassicaceae","Mustard family","Biennial, Perennial","Forb/herb, Subshrub","L48 (N), AK (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","ERME2","Erigeron melanocephalus",0,0,"ERME2","Erigeron melanocephalus (A. Nelson) A. Nelson","blackhead fleabane","Dicot","Asteraceae","Aster family","Perennial","Forb/herb","L48 (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","ERNA","Eritrichium nanum",0,0,"ERNA","Eritrichium nanum (Vill.) Schrad. ex Gaudin","arctic alpine forget-me-not","Dicot","Boraginaceae","Borage family","Perennial","Forb/herb","L48 (N), AK (N), CAN (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","ERPI6","Erigeron pinnatisectus",0,0,"ERPI6","Erigeron pinnatisectus (A. Gray) A. Nelson","featherleaf fleabane","Dicot","Asteraceae","Aster family","Perennial","Forb/herb","L48 (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","ERSI3","Erigeron simplex",4,1,"ERSI3","Erigeron simplex Greene","onestem fleabane","Dicot","Asteraceae","Aster family","Perennial","Subshrub, Forb/herb","L48 (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","FEBR","Festuca brachyphylla",4,1,"FEBR","Festuca brachyphylla Schult. ex Schult. & Schult. f.","alpine fescue","Monocot","Poaceae","Grass family","Perennial","Graminoid","L48 (N), AK (N), CAN (N), GL (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","FORB1","Unk forb1",0,0,"2FORB",NA,"Forb (herbaceous, not grass nor grass-like)",NA,NA,NA,"Perennial","Forb/herb",NA
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","FORB2","Unk forb2",0,0,"2FORB",NA,"Forb (herbaceous, not grass nor grass-like)",NA,NA,NA,"Perennial","Forb/herb",NA
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","GERO2","Geum rossii",25,1,"GERO2","Geum rossii (R. Br.) Ser.","Ross' avens","Dicot","Rosaceae","Rose family","Perennial","Forb/herb","L48 (N), AK (N), CAN (N), GL (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","GRASS1","Unk grass1",0,0,"2GRAM",NA,"Graminoid (grass or grass-like)",NA,NA,NA,"Perennial","Graminoid",NA
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","GRASS2","Unk grass2",0,0,"2GRAM",NA,"Graminoid (grass or grass-like)",NA,NA,NA,"Perennial","Graminoid",NA
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","HEMO3","Helictotrichon mortonianum",0,0,"HEMO3","Helictotrichon mortonianum (Scribn.) Henr.","Morton's alpine oatgrass","Monocot","Poaceae","Grass family","Perennial","Graminoid","L48 (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","KOMY","Kobresia myosuroides",9,1,"KOMY","Kobresia myosuroides (Vill.) Fiori","Bellardi bog sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid","L48 (N), AK (N), CAN (N), GL (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","LEPY2","Lewisia pygmaea",0,0,"LEPY2","Lewisia pygmaea (A. Gray) B.L. Rob.","alpine lewisia","Dicot","Portulacaceae","Purslane family","Perennial","Forb/herb","L48 (N), AK (N), CAN (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","LLSE","Lloydia serotina",2,1,"LLSE","Lloydia serotina (L.) Salisb. ex Rchb.","common alplily","Monocot","Liliaceae","Lily family","Perennial","Forb/herb","L48 (N), AK (N), CAN (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","LUSP4","Luzula spicata",1,1,"LUSP4","Luzula spicata (L.) DC.","spiked woodrush","Monocot","Juncaceae","Rush family","Perennial","Graminoid","L48 (N), AK (N), CAN (N), GL (N), SPM (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","MELA3","Mertensia lanceolata",0,0,"MELA3","Mertensia lanceolata (Pursh) DC.","prairie bluebells","Dicot","Boraginaceae","Borage family","Perennial","Forb/herb","L48 (N), CAN (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","MIOB2","Minuartia obtusiloba",8,1,"MIOB2","Minuartia obtusiloba (Rydb.) House","twinflower sandwort","Dicot","Caryophyllaceae","Pink family","Perennial","Subshrub, Forb/herb","L48 (N), AK (N), CAN (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","NOMOM","Noccaea montana var. montana",0,0,"NOFEG","Noccaea fendleri (A. Gray) Holub ssp. glauca (A. Nelson) Al-Shehbaz & M. Koch","alpine pennycress","Dicot","Brassicaceae","Mustard family","Perennial","Forb/herb","L48 (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","ORALA","Oreoxis alpina ssp. alpina",12,1,"ORALA","Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina","alpine oreoxis","Dicot","Apiaceae","Carrot family","Perennial","Forb/herb","L48 (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","PACA15","Packera cana",0,0,"PACA15","Packera cana (Hook.) W.A. Weber & Á. Löve","woolly groundsel","Dicot","Asteraceae","Aster family","Perennial","Forb/herb, Subshrub","L48 (N), CAN (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","PAPU2","Paronychia pulvinata",0,0,"PAPU2","Paronychia pulvinata A. Gray","Rocky Mountain nailwort","Dicot","Caryophyllaceae","Pink family","Perennial","Subshrub, Forb/herb","L48 (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","PEPA3","Pedicularis parryi",0,0,"PEPA3","Pedicularis parryi A. Gray","Parry's lousewort","Dicot","Scrophulariaceae","Figwort family","Perennial","Forb/herb","L48 (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","PHPU5","Phlox pulvinata",0,0,"PHPU5","Phlox pulvinata (Wherry) Cronquist","cushion phlox","Dicot","Polemoniaceae","Phlox family","Perennial","Forb/herb","L48 (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","POAL2","Poa alpina",0,0,"POAL2","Poa alpina L.","alpine bluegrass","Monocot","Poaceae","Grass family","Perennial","Graminoid","L48 (N), AK (N), CAN (N), GL (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","POARG","Poa arctica ssp. grayana",1,1,"POARG","Poa arctica R. Br. ssp. grayana (Vasey) Á. Löve & D. Löve & Kapoor","arctic bluegrass","Monocot","Poaceae","Grass family","Perennial","Graminoid","L48 (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","POBI6","Polygonum bistortoides",2,1,"POBI6","Polygonum bistortoides Pursh","American bistort","Dicot","Polygonaceae","Buckwheat family","Perennial","Forb/herb","L48 (N), CAN (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","PODI2","Potentilla diversifolia",1,1,"PODI2","Potentilla diversifolia Lehm.","varileaf cinquefoil","Dicot","Rosaceae","Rose family","Perennial","Forb/herb","L48 (N), AK (N), CAN (N), GL (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","POPU3","Polemonium pulcherrimum",0,0,"POPU3","Polemonium pulcherrimum Hook.","Jacob's-ladder","Dicot","Polemoniaceae","Phlox family","Perennial","Forb/herb","L48 (N), AK (N), CAN (N)"
"NWT NutNet",2013-07-30,2,4,1,0,0,"N","POVI","Polemonium viscosum",0,0,"POVI","Polemonium viscosum Nutt.","sticky polemonium","Dicot","Polemoniaceae","Phlox family","Perennial","Forb/herb","L48 (N), CAN (N)"
