"LTER_site","local_site","year","date","precip","winter_adjusted","flag_1","flag_2","source_station","pvalue","rsquared","num_obs_in_regression_equation","regression_equation","raw_ppt_tot","raw_qdays","raw_flag_ppt_tot"
"NWT","SDL",1994,1994-01-01,9,3.51,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,9,1,NA
"NWT","SDL",1994,1994-01-02,10,3.9,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,10,1,NA
"NWT","SDL",1994,1994-01-03,4,1.56,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,4,1,NA
"NWT","SDL",1994,1994-01-04,7,2.73,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,7,1,NA
"NWT","SDL",1994,1994-01-05,9,3.51,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,9,1,NA
"NWT","SDL",1994,1994-01-06,11,4.29,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,11,1,NA
"NWT","SDL",1994,1994-01-07,31,12.09,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,31,1,NA
"NWT","SDL",1994,1994-01-08,10,3.9,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,10,1,NA
"NWT","SDL",1994,1994-01-09,5,1.95,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,5,1,NA
"NWT","SDL",1994,1994-01-10,5,1.95,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,5,1,NA
"NWT","SDL",1994,1994-01-11,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1994,1994-01-12,5,1.95,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,5,1,NA
"NWT","SDL",1994,1994-01-13,29,11.31,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,29,1,NA
"NWT","SDL",1994,1994-01-14,12,4.68,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,12,1,NA
"NWT","SDL",1994,1994-01-15,6,2.34,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,6,1,NA
"NWT","SDL",1994,1994-01-16,5,1.95,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,5,1,NA
"NWT","SDL",1994,1994-01-17,8,3.12,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,8,1,NA
"NWT","SDL",1994,1994-01-18,3,1.17,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,3,1,NA
"NWT","SDL",1994,1994-01-19,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-01-20,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-01-21,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-01-22,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-01-23,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-01-24,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-01-25,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1994,1994-01-26,11,4.29,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,11,1,NA
"NWT","SDL",1994,1994-01-27,3,1.17,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,3,1,NA
"NWT","SDL",1994,1994-01-28,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-01-29,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1994,1994-01-30,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1994,1994-01-31,13,5.07,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,13,1,NA
"NWT","SDL",1994,1994-02-01,32,12.48,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,32,1,NA
"NWT","SDL",1994,1994-02-02,4,1.56,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,4,1,NA
"NWT","SDL",1994,1994-02-03,0,0,"D","A","D1 Belfort Shielded",3.46154787935309e-08,0.215295248397314,128,"y = 0.494713765520959x + 1.19414344286921",0,1,1
"NWT","SDL",1994,1994-02-04,2,0.78,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,2,1,NA
"NWT","SDL",1994,1994-02-05,9,3.51,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,9,1,NA
"NWT","SDL",1994,1994-02-06,19.33,7.54,"D","A","D1 Belfort Shielded",2.00688643736315e-07,0.177267552218905,141,"y = 0.46877465138353x + 1.25669526601307",84,1,1
"NWT","SDL",1994,1994-02-07,3.34,1.3,"D","A","D1 Belfort Shielded",9.41900460247454e-08,0.178931995315646,147,"y = 0.512593973077423x + 1.20546861151093",3,1,1
"NWT","SDL",1994,1994-02-08,14,5.46,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,14,1,NA
"NWT","SDL",1994,1994-02-09,53,20.67,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,53,1,NA
"NWT","SDL",1994,1994-02-10,10,3.9,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,10,1,NA
"NWT","SDL",1994,1994-02-11,19,7.41,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,19,1,NA
"NWT","SDL",1994,1994-02-12,10,3.9,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,10,1,NA
"NWT","SDL",1994,1994-02-13,37,14.43,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,37,1,NA
"NWT","SDL",1994,1994-02-14,29,11.31,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,29,1,NA
"NWT","SDL",1994,1994-02-15,5,1.95,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,5,1,NA
"NWT","SDL",1994,1994-02-16,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-02-17,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-02-18,13,5.07,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,13,1,NA
"NWT","SDL",1994,1994-02-19,10,3.9,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,10,1,NA
"NWT","SDL",1994,1994-02-20,2,0.78,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,2,1,NA
"NWT","SDL",1994,1994-02-21,6,2.34,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,6,1,NA
"NWT","SDL",1994,1994-02-22,2,0.78,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,2,1,NA
"NWT","SDL",1994,1994-02-23,13,5.07,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,13,1,NA
"NWT","SDL",1994,1994-02-24,6,2.34,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,6,1,NA
"NWT","SDL",1994,1994-02-25,13,5.07,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,13,1,NA
"NWT","SDL",1994,1994-02-26,9,3.51,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,9,1,NA
"NWT","SDL",1994,1994-02-27,2,0.78,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,2,1,NA
"NWT","SDL",1994,1994-02-28,9,3.51,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,9,1,NA
"NWT","SDL",1994,1994-03-01,11,4.29,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,11,1,NA
"NWT","SDL",1994,1994-03-02,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1994,1994-03-03,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-03-04,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-03-05,2,0.78,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,2,1,NA
"NWT","SDL",1994,1994-03-06,8,3.12,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,8,1,NA
"NWT","SDL",1994,1994-03-07,3,1.17,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,3,1,NA
"NWT","SDL",1994,1994-03-08,5,1.95,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,5,1,NA
"NWT","SDL",1994,1994-03-09,5,1.95,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,5,1,NA
"NWT","SDL",1994,1994-03-10,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1994,1994-03-11,9,3.51,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,9,1,NA
"NWT","SDL",1994,1994-03-12,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1994,1994-03-13,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-03-14,5,1.95,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,5,1,NA
"NWT","SDL",1994,1994-03-15,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-03-16,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-03-17,5,1.95,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,5,1,NA
"NWT","SDL",1994,1994-03-18,8,3.12,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,8,1,NA
"NWT","SDL",1994,1994-03-19,4,1.56,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,4,1,NA
"NWT","SDL",1994,1994-03-20,9,3.51,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,9,1,NA
"NWT","SDL",1994,1994-03-21,5,1.95,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,5,1,NA
"NWT","SDL",1994,1994-03-22,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-03-23,10,3.9,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,10,1,NA
"NWT","SDL",1994,1994-03-24,9,3.51,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,9,1,NA
"NWT","SDL",1994,1994-03-25,6,2.34,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,6,1,NA
"NWT","SDL",1994,1994-03-26,17,6.63,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,17,1,NA
"NWT","SDL",1994,1994-03-27,8,3.12,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,8,1,NA
"NWT","SDL",1994,1994-03-28,61,23.79,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,61,1,NA
"NWT","SDL",1994,1994-03-29,14,5.46,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,14,1,NA
"NWT","SDL",1994,1994-03-30,5,1.95,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,5,1,NA
"NWT","SDL",1994,1994-03-31,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-04-01,6,2.34,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,6,1,NA
"NWT","SDL",1994,1994-04-02,5,1.95,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,5,1,NA
"NWT","SDL",1994,1994-04-03,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1994,1994-04-04,12,4.68,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,12,1,NA
"NWT","SDL",1994,1994-04-05,8,3.12,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,8,1,NA
"NWT","SDL",1994,1994-04-06,27,10.53,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,27,1,NA
"NWT","SDL",1994,1994-04-07,4,1.56,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,4,1,NA
"NWT","SDL",1994,1994-04-08,2,0.78,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,2,1,NA
"NWT","SDL",1994,1994-04-09,11,4.29,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,11,1,NA
"NWT","SDL",1994,1994-04-10,6,2.34,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,6,1,NA
"NWT","SDL",1994,1994-04-11,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1994,1994-04-12,3,1.17,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,3,1,NA
"NWT","SDL",1994,1994-04-13,2,0.78,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,2,1,NA
"NWT","SDL",1994,1994-04-14,4,1.56,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,4,1,NA
"NWT","SDL",1994,1994-04-15,6,2.34,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,6,1,NA
"NWT","SDL",1994,1994-04-16,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-04-17,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-04-18,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-04-19,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-04-20,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-04-21,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-04-22,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-04-23,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-04-24,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-04-25,22,8.58,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,22,1,NA
"NWT","SDL",1994,1994-04-26,11,4.29,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,11,1,NA
"NWT","SDL",1994,1994-04-27,4,1.56,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,4,1,NA
"NWT","SDL",1994,1994-04-28,5,1.95,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,5,1,NA
"NWT","SDL",1994,1994-04-29,6,2.34,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,6,1,NA
"NWT","SDL",1994,1994-04-30,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-05-01,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-05-02,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-05-03,5,1.95,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,5,1,NA
"NWT","SDL",1994,1994-05-04,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-05-05,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-05-06,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-05-07,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-05-08,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-05-09,5,1.95,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,5,1,NA
"NWT","SDL",1994,1994-05-10,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-05-11,3,1.17,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,3,1,NA
"NWT","SDL",1994,1994-05-12,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-05-13,4,1.56,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,4,1,NA
"NWT","SDL",1994,1994-05-14,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-05-15,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-05-16,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-05-17,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-05-18,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-05-19,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-05-20,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-05-21,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-05-22,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-05-23,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-05-24,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-05-25,14,5.46,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,14,1,NA
"NWT","SDL",1994,1994-05-26,6,2.34,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,6,1,NA
"NWT","SDL",1994,1994-05-27,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-05-28,5,1.95,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,5,1,NA
"NWT","SDL",1994,1994-05-29,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-05-30,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-05-31,4,1.56,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,4,1,NA
"NWT","SDL",1994,1994-06-01,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-06-02,1,1,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1994,1994-06-03,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-06-04,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-06-05,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-06-06,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-06-07,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-06-08,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-06-09,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-06-10,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-06-11,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-06-12,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-06-13,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-06-14,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-06-15,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-06-16,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-06-17,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-06-18,3,3,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,3,1,NA
"NWT","SDL",1994,1994-06-19,4,4,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,4,1,NA
"NWT","SDL",1994,1994-06-20,8,8,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,8,1,NA
"NWT","SDL",1994,1994-06-21,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-06-22,4,4,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,4,1,NA
"NWT","SDL",1994,1994-06-23,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-06-24,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-06-25,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-06-26,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-06-27,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-06-28,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-06-29,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-06-30,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-07-01,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-07-02,14,14,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,14,1,NA
"NWT","SDL",1994,1994-07-03,1,1,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1994,1994-07-04,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-07-05,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-07-06,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-07-07,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-07-08,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-07-09,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-07-10,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-07-11,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-07-12,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-07-13,1,1,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1994,1994-07-14,2,2,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,2,1,NA
"NWT","SDL",1994,1994-07-15,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-07-16,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-07-17,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-07-18,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-07-19,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-07-20,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-07-21,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-07-22,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-07-23,4,4,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,4,1,NA
"NWT","SDL",1994,1994-07-24,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-07-25,1,1,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1994,1994-07-26,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-07-27,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-07-28,1,1,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1994,1994-07-29,4,4,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,4,1,NA
"NWT","SDL",1994,1994-07-30,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-07-31,18,18,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,18,1,NA
"NWT","SDL",1994,1994-08-01,6,6,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,6,1,NA
"NWT","SDL",1994,1994-08-02,7,7,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,7,1,NA
"NWT","SDL",1994,1994-08-03,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-08-04,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-08-05,2,2,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,2,1,NA
"NWT","SDL",1994,1994-08-06,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-08-07,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-08-08,4,4,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,4,1,NA
"NWT","SDL",1994,1994-08-09,1,1,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1994,1994-08-10,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-08-11,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-08-12,4,4,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,4,1,NA
"NWT","SDL",1994,1994-08-13,12,12,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,12,1,NA
"NWT","SDL",1994,1994-08-14,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-08-15,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-08-16,1,1,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1994,1994-08-17,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1994,1994-08-18,1,1,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
