"missing_date","logger","complete_nobs","mon","year","tmax_logger","fit","lwr","upr","se","adjr2","pval","RMSE","method"
2018-06-10,"cr1000",1392,"6",2018,17.26,13.0741604521097,9.21039236536064,16.9379285388588,0.199167748597089,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-06-11,"cr1000",1392,"6",2018,15.37,11.3283096988371,7.46476676660317,15.191852631071,0.198029483524284,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-06-12,"cr1000",1392,"6",2018,16.75,12.6030578678932,8.73939758116798,16.4667181546184,0.198623572938867,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-06-13,"cr1000",1392,"6",2018,19.78,15.4019614564731,11.5371504703099,19.2667724426364,0.204358271411844,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-06-14,"cr1000",1392,"6",2018,17.53,13.3235677025772,9.45972846948081,17.1874069356736,0.199526091409341,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-06-15,"cr1000",1392,"6",2018,18.08,13.8316195090852,9.96760520777443,17.6956338103959,0.200405157272587,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-06-16,"cr1000",1392,"6",2018,14.64,10.6539863920175,6.79040257504275,14.5175702089922,0.198236656398338,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-06-17,"cr1000",1392,"6",2018,10.39,6.72813152354718,2.86289522783715,10.5933678192572,0.206437974733375,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-06-18,"cr1000",1392,"6",2018,14.64,10.6539863920175,6.79040257504275,14.5175702089922,0.198236656398338,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-06-19,"cr1000",1392,"6",2018,14.18,10.2290703356654,6.36542416457874,14.092716506752,0.198552207740218,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-06-20,"cr1000",1392,"6",2018,13.45,9.55474702884578,5.69094383988237,13.4185502178092,0.199344627603512,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-06-21,"cr1000",1392,"6",2018,16.04,11.9472091722193,8.08364106195399,15.8107772824847,0.198157092064111,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-06-22,"cr1000",1392,"6",2018,13.96,10.0258496130622,6.16216362081738,13.889535605307,0.198753468574343,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-06-23,"cr1000",1392,"6",2018,14.27,10.3122060858212,6.44857434033254,14.1758378313099,0.198479249221388,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-06-24,"cr1000",1392,"6",2018,7.789,4.32550834404344,0.458070915916339,8.19294577217054,0.216886219436028,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-06-25,"cr1000",1392,"6",2018,14.37,10.4045791415499,6.54096215449409,14.2681961286057,0.198404579883161,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-06-26,"cr1000",1392,"6",2018,19.83,15.4481479843375,11.583307721583,19.3129882470921,0.204502100246417,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-06-27,"cr1000",1392,"6",2018,21.92,17.3787448490676,13.5123822488727,21.2451074492626,0.211847915178637,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-06-28,"cr1000",1392,"6",2018,21.93,17.3879821546404,13.5216108692108,21.25435344007,0.211889102048449,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-06-29,"cr1000",1392,"6",2018,18.36,14.0902640651256,10.2261451082232,17.9543830220279,0.200928844105336,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-06-30,"cr1000",1392,"6",2018,14.78,10.7833086700376,6.91973821547308,14.6468791246022,0.198168969417461,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-01,"cr1000",1392,"7",2018,16.93,12.4994902721927,8.63307704258029,16.3659035018051,0.212087897259912,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-02,"cr1000",1392,"7",2018,18.69,14.125256053018,10.2586956664041,17.9918164396319,0.212783898680297,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-03,"cr1000",1392,"7",2018,18.78,14.2083918031739,10.3418127703031,18.0749708360446,0.212871928434596,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-04,"cr1000",1392,"7",2018,19.19,14.5871213316616,10.7204436632813,18.4537990000418,0.213336993537313,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-05,"cr1000",1392,"7",2018,15.02,10.7351649077743,6.86844316141848,14.6018866541302,0.213544496989877,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-06,"cr1000",1392,"7",2018,18.15,13.626441552083,9.75997032064158,17.4929127835243,0.212362494925273,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-07,"cr1000",1392,"7",2018,21.07,16.3237347793613,12.4563173504122,20.1911522083104,0.216793528825405,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-08,"cr1000",1392,"7",2018,19.86,15.206020805044,11.3391336281269,19.0729079819611,0.214321514367088,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-09,"cr1000",1392,"7",2018,18.76,14.1899171920281,10.323342396275,18.0564919877813,0.21285192798565,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-10,"cr1000",1392,"7",2018,21.41,16.637803168839,12.7702015648753,20.5054047728027,0.217645654559628,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-11,"cr1000",1392,"7",2018,20.12,15.4461907499386,11.5792061249603,19.313175374917,0.214777921893941,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-12,"cr1000",1392,"7",2018,16.36,11.9729638545391,8.10650957100876,15.8394181380694,0.212282294850594,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-13,"cr1000",1392,"7",2018,15.84,11.4926239647498,7.62609436899756,15.359153560502,0.21263845489462,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-14,"cr1000",1392,"7",2018,19.56,14.9289016378578,11.0621156831377,18.795687592578,0.213846411106501,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-15,"cr1000",1392,"7",2018,12.72,8.61058462601397,4.74284476700221,12.4783244850257,0.218283162323817,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-16,"cr1000",1392,"7",2018,17.42,12.9521182452634,9.08570561314827,16.8185308773785,0.212085066703716,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-17,"cr1000",1392,"7",2018,18.91,14.3284767756212,10.4618688991125,18.1950846521299,0.213008029621063,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-18,"cr1000",1392,"7",2018,19.2,14.5963586372344,10.729678282611,18.4630389918578,0.213349645122852,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-19,"cr1000",1392,"7",2018,21.32,16.5546674186832,12.6871160685783,20.422218768788,0.217413471457996,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-20,"cr1000",1392,"7",2018,21.53,16.7486508357134,12.8809805448684,20.6163211265584,0.217962606813173,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-21,"cr1000",1392,"7",2018,20.93,16.1944125013412,12.327066423996,20.0617585786863,0.216462514552295,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-22,"cr1000",1392,"7",2018,21.32,16.5546674186832,12.6871160685783,20.422218768788,0.217413471457996,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-23,"cr1000",1392,"7",2018,13.66,9.47889134986383,5.61165293152342,13.3461297682042,0.215962114325938,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-24,"cr1000",1392,"7",2018,18.61,14.0513576084351,10.1848128879312,17.917902328939,0.212709910489473,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-25,"cr1000",1392,"7",2018,18.1,13.5802550242187,9.71379007748758,17.4467199709498,0.212332758219848,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-26,"cr1000",1392,"7",2018,15.67,11.335589770011,7.46902771821304,15.2021518218089,0.212791761547231,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-27,"cr1000",1392,"7",2018,17.29,12.832033272816,8.96562360830884,16.6984429373232,0.212071007541978,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-28,"cr1000",1392,"7",2018,15.29,10.9845721582418,7.1179235987545,14.8512207177291,0.2131998497812,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-29,"cr1000",1392,"7",2018,16.98,12.5456768000571,8.6792651009605,16.4120884991537,0.212080646590378,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-30,"cr1000",1392,"7",2018,12.11,8.04710898606879,4.17898062923964,11.9152373428979,0.220064799329613,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-07-31,"cr1000",1392,"7",2018,17.69,13.2015254957309,9.33509948601004,17.0679515054519,0.212148432216563,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-01,"cr1000",1392,"8",2018,16.9,12.6585498585828,8.79354511895501,16.5235545982105,0.205308282510798,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-02,"cr1000",1392,"8",2018,19.75,15.2911819468511,11.4253370915089,19.1570268021933,0.209378213167167,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-03,"cr1000",1392,"8",2018,11.9,8.03989707214726,4.17374379075676,11.9060503535377,0.210852884279943,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-04,"cr1000",1392,"8",2018,17.16,12.8987198034774,9.03368341138593,16.7637561955689,0.205463067823604,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-05,"cr1000",1392,"8",2018,17.01,12.7601602198844,8.89514319135579,16.6251772484129,0.205368390789379,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-06,"cr1000",1392,"8",2018,17.69,13.3882969988397,9.5231681076863,17.2534258899931,0.205914742576824,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-07,"cr1000",1392,"8",2018,17.35,13.0742286093621,9.20916337360015,16.939293845124,0.205604017341563,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-08,"cr1000",1392,"8",2018,14.93,10.8388006607272,6.97374219542156,14.7038591260328,0.205570940936958,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-09,"cr1000",1392,"8",2018,16.46,12.2521084133765,8.38713665866957,16.1170801680834,0.205146858367582,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-10,"cr1000",1392,"8",2018,16.86,12.6216006362913,8.75659996443255,16.4866013081501,0.20528838213698,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-11,"cr1000",1392,"8",2018,18.44,14.081094916805,10.2157709902703,17.9464188433397,0.206863907502091,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-12,"cr1000",1392,"8",2018,19.29,14.866265890499,11.0006300717373,18.7319017092607,0.208372884799942,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-13,"cr1000",1392,"8",2018,18.57,14.2011798892523,10.3358145138652,18.0665452646395,0.207065069282474,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-14,"cr1000",1392,"8",2018,14.08,10.0536296870332,6.18838787522455,13.9188714988419,0.206464811558331,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-15,"cr1000",1392,"8",2018,19.25,14.8293166682075,10.963697690848,18.694935645567,0.208291679899942,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-16,"cr1000",1392,"8",2018,19.55,15.1064358353937,11.2406853381996,18.9721863325877,0.208925004830856,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-17,"cr1000",1392,"8",2018,16.81,12.575414108427,8.71041822058628,16.4404099962678,0.205264975281792,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-18,"cr1000",1392,"8",2018,12.29,8.40015198948925,4.53420839015011,12.2660955888284,0.209851450753693,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-19,"cr1000",1392,"8",2018,9.81,6.10930020741716,2.24167730666896,9.97692310816537,0.21774397627513,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-20,"cr1000",1392,"8",2018,16.17,11.9842265517632,8.11926239089966,15.8491907126267,0.205109677236883,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-21,"cr1000",1392,"8",2018,12.6,8.6865084622483,4.82071704394072,12.5522998805559,0.209121670862039,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-22,"cr1000",1392,"8",2018,13.96,9.94278202015869,6.0775065473055,13.8080574930119,0.206628503969792,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-23,"cr1000",1392,"8",2018,12.26,8.37244007277059,4.5064810651375,12.2383990804037,0.209925200956849,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-24,"cr1000",1392,"8",2018,16.93,12.6862617753014,8.82125384452383,16.551269706079,0.205323892945488,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-25,"cr1000",1392,"8",2018,18.22,13.8778741942018,10.0126152679397,17.7431331204639,0.206548054544255,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-26,"cr1000",1392,"8",2018,16.64,12.4183799136882,8.55339779239827,16.2833620349782,0.20519760468426,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-27,"cr1000",1392,"8",2018,14.42,10.3676980765108,6.50254118870477,14.2328549643168,0.206051257727852,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-28,"cr1000",1392,"8",2018,15.48,11.3468524672352,7.48186118914733,15.211843745323,0.205242418558873,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-29,"cr1000",1392,"8",2018,16.72,12.4922783582712,8.62729023971802,16.3572664768243,0.205226956715251,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-30,"cr1000",1392,"8",2018,17.96,13.6377042493071,9.77251380397604,17.5028946946383,0.20621477060173,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-08-31,"cr1000",1392,"8",2018,16.77,12.5384648861356,8.67347258495383,16.4034571873173,0.205247425035672,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-01,"cr1000",1392,"9",2018,14.64,11.1866195642335,7.32275320016453,15.0504859283025,0.199662574327572,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-02,"cr1000",1392,"9",2018,14.83,11.3621283701181,7.49824111150333,15.2260156287328,0.199767621865386,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-03,"cr1000",1392,"9",2018,12.26,8.98814083789011,5.12412736571746,12.8521543100628,0.200401002935689,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-04,"cr1000",1392,"9",2018,14.66,11.2050941753793,7.34122583914037,15.0689625116181,0.199672491769147,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-05,"cr1000",1392,"9",2018,13.59,10.2167024790821,6.35286455753344,14.0805404006307,0.199519491299916,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-06,"cr1000",1392,"9",2018,11.38,8.17525794747746,4.31099834340441,12.0395175515505,0.20163050946303,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-07,"cr1000",1392,"9",2018,13.34,9.98576983976022,6.12191696661635,13.8496227129041,0.199594719495802,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-08,"cr1000",1392,"9",2018,17.04,13.4035729017226,9.53908812751291,17.2680576759322,0.202748842958066,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-09,"cr1000",1392,"9",2018,15.43,11.9163667044903,8.05238178176836,15.7803516272123,0.200257905930064,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-10,"cr1000",1392,"9",2018,18.16,14.4381511258841,10.5731143486616,18.3031879031066,0.20546495046196,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-11,"cr1000",1392,"9",2018,17.53,13.8562008747932,9.9914952190278,17.7209065305586,0.203839978233319,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-12,"cr1000",1392,"9",2018,19.49,15.666712767076,11.8008028943228,19.5326226398292,0.20968993244418,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-13,"cr1000",1392,"9",2018,19.74,15.8976454063977,12.0315450526952,19.7637457601003,0.21060054782944,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-14,"cr1000",1392,"9",2018,18.17,14.4473884314569,10.582345970911,18.3124308920029,0.205492730305146,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-15,"cr1000",1392,"9",2018,19.16,15.3618816831712,11.496210472114,19.2275528942284,0.208543435429092,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-16,"cr1000",1392,"9",2018,19.48,15.6574754615031,11.7915730344864,19.5233778885197,0.209654257860889,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-17,"cr1000",1392,"9",2018,19.37,15.5558651002015,11.6900436953707,19.4216865050322,0.209265669454257,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-18,"cr1000",1392,"9",2018,19.56,15.7313739060861,11.8654115394684,19.5973362727038,0.209941274988121,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-19,"cr1000",1392,"9",2018,17.15,13.5051832630242,9.64065169555685,17.3697148304915,0.202980481956434,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-20,"cr1000",1392,"9",2018,11.96,8.71102167070399,4.846935917927,12.575107423481,0.200762840166928,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-21,"cr1000",1392,"9",2018,15.13,11.6392475373042,7.7753174619668,15.5031776126416,0.199982712749096,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-22,"cr1000",1392,"9",2018,15.4,11.8886547877717,8.02467589115422,15.7526336843891,0.200227688647108,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-23,"cr1000",1392,"9",2018,15.13,11.6392475373042,7.7753174619668,15.5031776126416,0.199982712749096,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-24,"cr1000",1392,"9",2018,9.78,6.69728905581815,2.8323168187096,10.5622612929267,0.205149220087035,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-25,"cr1000",1392,"9",2018,7.908,4.96806545257664,1.10182540137731,8.83430550377597,0.211265920795592,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-26,"cr1000",1392,"9",2018,9.88,6.78966211154682,2.92474443365214,10.6545797894415,0.204881940913162,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-27,"cr1000",1392,"9",2018,12.06,8.80339472643277,4.93933440380486,12.6674550490607,0.200635610290002,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-28,"cr1000",1392,"9",2018,13.88,10.4845843406953,6.62075329556623,14.3484153858243,0.199484883515971,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-29,"cr1000",1392,"9",2018,15.33,11.8239936487616,7.96002834521211,15.6879589523112,0.200159511025073,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-09-30,"cr1000",1392,"9",2018,15.68,12.1472993438121,8.28325952521353,16.0113391624106,0.200532968169098,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-01,"cr1000",1392,"10",2018,12.57,8.996129946775,5.12815421345113,12.8641056800989,0.219366577802716,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-02,"cr1000",1392,"10",2018,9.08,5.77231030184294,1.90592320879135,9.63869739489452,0.211964044197171,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-03,"cr1000",1392,"10",2018,9.74,6.38197246965251,2.51540965366735,10.2485352856377,0.212795369882388,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-04,"cr1000",1392,"10",2018,10.43,7.01934655418063,3.15253782032722,10.886155288034,0.213953419677365,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-05,"cr1000",1392,"10",2018,5.729,2.67688920437388,-1.18950349797988,6.54328190672763,0.211990630969722,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-06,"cr1000",1392,"10",2018,2.412,-0.387125054147418,-4.25500044465543,3.48075033636059,0.218906331476229,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-07,"cr1000",1392,"10",2018,6.697,3.57106038382778,-0.295176609340767,7.43729737699634,0.211251377709768,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-08,"cr1000",1392,"10",2018,-0.784,-3.33936791523701,-7.21006050978624,0.531324679312231,0.231484852900045,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-09,"cr1000",1392,"10",2018,-1.656,-4.1448609611914,-8.01655848324085,-0.273163439141945,0.235811564027367,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-10,"cr1000",1392,"10",2018,-3.424,-5.77801658647496,-9.65206199917822,-1.9039711737717,0.245627687698442,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-11,"cr1000",1392,"10",2018,0.256,-2.37868813565842,-6.24831456917311,1.49093829785627,0.226805546561989,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-12,"cr1000",1392,"10",2018,0.466,-2.18470471862815,-6.05413335471421,1.6847239174579,0.225926913553366,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-13,"cr1000",1392,"10",2018,2.985,0.142172555178092,-3.72534175153237,4.00968686188855,0.217242166460387,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-14,"cr1000",1392,"10",2018,-6.166,-8.31088577455625,-12.1893932887664,-4.43237826034608,0.263291165458504,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-15,"cr1000",1392,"10",2018,0.157,-2.47013746082985,-6.33985917985491,1.39958425819522,0.22722761632761,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-16,"cr1000",1392,"10",2018,4.653,1.68295512473298,-2.18375755419385,5.54966780365982,0.213501827037907,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-17,"cr1000",1392,"10",2018,5.281,2.26305791470929,-1.60344922271692,6.12956505213551,0.212532308650397,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-18,"cr1000",1392,"10",2018,6.046,2.96971179103389,-0.896616135376979,6.83603971744475,0.211683407222927,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-19,"cr1000",1392,"10",2018,6.683,3.55812815602576,-0.308110196991319,7.42436650904284,0.211257844867542,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-20,"cr1000",1392,"10",2018,9.39,6.05866677460199,2.19220439146313,9.92512915774085,0.212320627156926,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-21,"cr1000",1392,"10",2018,6.955,3.80938286760784,-0.0568337532364058,7.67559948845208,0.211154467718346,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-22,"cr1000",1392,"10",2018,8.31,5.06103777273188,1.19478214536859,8.92729340009517,0.211339981051505,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-23,"cr1000",1392,"10",2018,6.9,3.7585776869571,-0.107642531001543,7.62479790491574,0.211171582183459,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-24,"cr1000",1392,"10",2018,2.628,-0.187599253773385,-4.05533338375057,3.6801348762038,0.218256781706392,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-25,"cr1000",1392,"10",2018,2.596,-0.217158631606594,-4.08491329622774,3.65059603301455,0.218351323473419,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-26,"cr1000",1392,"10",2018,1.437,-1.28776234750234,-5.15635283228234,2.58082813727767,0.222165726049532,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-27,"cr1000",1392,"10",2018,4.331,1.38551388528651,-2.48132460969806,5.25235238027108,0.214093147645307,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-28,"cr1000",1392,"10",2018,5.848,2.78681314069104,-1.07955367136603,6.6531799527481,0.211867889538366,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-29,"cr1000",1392,"10",2018,7.429,4.24723115176198,0.381028781470628,8.11343352205333,0.211086652504082,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-30,"cr1000",1392,"10",2018,-1.431,-3.9370215858018,-7.80845012242181,-0.0655930491817958,0.234661157844014,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-10-31,"cr1000",1392,"10",2018,-2.76,-5.16465949643634,-9.03777440772325,-1.29154458514944,0.241784391427635,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-11-01,"cr1000",1392,"11",2018,-5.326,-7.57803492528683,-11.449651520918,-3.70641832965566,0.235466037840752,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-11-02,"cr1000",1392,"11",2018,-2.393,-4.86873320076376,-8.73881885600216,-0.99864754552535,0.228832611736108,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-11-03,"cr1000",1392,"11",2018,-4.751,-7.04688985484677,-10.9181159111476,-3.1756637985459,0.233791501712548,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-11-04,"cr1000",1392,"11",2018,-4.969,-7.24826311633535,-11.1196320506901,-3.37689418198058,0.234405495553196,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-11-05,"cr1000",1392,"11",2018,-6.809,-8.94792734174359,-12.8207545422822,-5.07510014120499,0.240583808302965,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-11-06,"cr1000",1392,"11",2018,-8.88,-10.8609733258852,-14.7359810884476,-6.98596556332275,0.249541219183103,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-11-07,"cr1000",1392,"11",2018,-8.47,-10.4822437973975,-14.3567745729368,-6.60771302185827,0.247609094009305,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-11-08,"cr1000",1392,"11",2018,-11.28,-13.0779266633743,-16.9561745022878,-9.19967882446073,0.26229528516229,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-11-09,"cr1000",1392,"11",2018,-8.25,-10.2790230747943,-14.1533071212126,-6.40473902837612,0.246603825287587,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-11-10,"cr1000",1392,"11",2018,-4.064,-6.4122869619905,-10.2831042046568,-2.54146971932419,0.232025846589138,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-11-11,"cr1000",1392,"11",2018,-12.24,-13.9647079983699,-17.8444658372117,-10.0849501595282,0.268035403301777,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-11-12,"cr1000",1392,"11",2018,-12.16,-13.8908095537869,-17.7704368952199,-10.0111822123539,0.267544104372648,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-11-13,"cr1000",1392,"11",2018,-3.984,-6.33838851740751,-10.2091622456871,-2.46761478912789,0.231837128317913,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-11-14,"cr1000",1392,"11",2018,1.207,-1.54330319453015,-5.41307887854262,2.32647248948231,0.227466312938677,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-11-15,"cr1000",1392,"11",2018,-1.778,-4.30063890803217,-8.17054909906051,-0.430728717003827,0.22806018814537,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
