LTER_site,local_site,date,yr,mon,doy,ppt_mm,ppt_qcflag,ppt_qaflag
NWT,University Camp Snotel (838),1983-06-18,1983,6,169,0,E,U
NWT,University Camp Snotel (838),1983-06-19,1983,6,170,0,E,U
NWT,University Camp Snotel (838),1983-06-20,1983,6,171,0,E,U
NWT,University Camp Snotel (838),1983-06-21,1983,6,172,0,E,U
NWT,University Camp Snotel (838),1983-06-22,1983,6,173,0,E,U
NWT,University Camp Snotel (838),1983-06-23,1983,6,174,0,E,U
NWT,University Camp Snotel (838),1983-06-24,1983,6,175,0,E,U
NWT,University Camp Snotel (838),1983-06-25,1983,6,176,0,E,U
NWT,University Camp Snotel (838),1983-06-26,1983,6,177,0,E,U
NWT,University Camp Snotel (838),1983-06-27,1983,6,178,0,E,U
NWT,University Camp Snotel (838),1983-06-28,1983,6,179,0,E,U
NWT,University Camp Snotel (838),1983-06-29,1983,6,180,0,E,U
NWT,University Camp Snotel (838),1983-06-30,1983,6,181,0,E,U
NWT,University Camp Snotel (838),1983-07-01,1983,7,182,0,E,U
NWT,University Camp Snotel (838),1983-07-02,1983,7,183,0,E,U
NWT,University Camp Snotel (838),1983-07-03,1983,7,184,0,E,U
NWT,University Camp Snotel (838),1983-07-04,1983,7,185,0,E,U
NWT,University Camp Snotel (838),1983-07-05,1983,7,186,5,E,U
NWT,University Camp Snotel (838),1983-07-06,1983,7,187,3,E,U
NWT,University Camp Snotel (838),1983-07-07,1983,7,188,5,E,U
NWT,University Camp Snotel (838),1983-07-08,1983,7,189,10,E,U
NWT,University Camp Snotel (838),1983-07-09,1983,7,190,3,E,U
NWT,University Camp Snotel (838),1983-07-10,1983,7,191,8,E,U
NWT,University Camp Snotel (838),1983-07-11,1983,7,192,0,E,U
NWT,University Camp Snotel (838),1983-07-12,1983,7,193,0,E,U
NWT,University Camp Snotel (838),1983-07-13,1983,7,194,0,E,U
NWT,University Camp Snotel (838),1983-07-14,1983,7,195,3,E,U
NWT,University Camp Snotel (838),1983-07-15,1983,7,196,0,E,U
NWT,University Camp Snotel (838),1983-07-16,1983,7,197,0,E,U
NWT,University Camp Snotel (838),1983-07-17,1983,7,198,0,E,U
NWT,University Camp Snotel (838),1983-07-18,1983,7,199,3,E,U
NWT,University Camp Snotel (838),1983-07-19,1983,7,200,20,E,U
NWT,University Camp Snotel (838),1983-07-20,1983,7,201,5,E,U
NWT,University Camp Snotel (838),1983-07-21,1983,7,202,0,E,U
NWT,University Camp Snotel (838),1983-07-22,1983,7,203,13,E,U
NWT,University Camp Snotel (838),1983-07-23,1983,7,204,0,E,U
NWT,University Camp Snotel (838),1983-07-24,1983,7,205,0,E,U
NWT,University Camp Snotel (838),1983-07-25,1983,7,206,10,E,U
NWT,University Camp Snotel (838),1983-07-26,1983,7,207,0,E,U
NWT,University Camp Snotel (838),1983-07-27,1983,7,208,8,E,U
NWT,University Camp Snotel (838),1983-07-28,1983,7,209,0,E,U
NWT,University Camp Snotel (838),1983-07-29,1983,7,210,0,E,U
NWT,University Camp Snotel (838),1983-07-30,1983,7,211,0,E,U
NWT,University Camp Snotel (838),1983-07-31,1983,7,212,0,E,U
NWT,University Camp Snotel (838),1983-08-01,1983,8,213,8,E,U
NWT,University Camp Snotel (838),1983-08-02,1983,8,214,3,E,U
NWT,University Camp Snotel (838),1983-08-03,1983,8,215,8,E,U
NWT,University Camp Snotel (838),1983-08-04,1983,8,216,8,E,U
NWT,University Camp Snotel (838),1983-08-05,1983,8,217,23,E,U
NWT,University Camp Snotel (838),1983-08-06,1983,8,218,0,E,U
NWT,University Camp Snotel (838),1983-08-07,1983,8,219,0,E,U
NWT,University Camp Snotel (838),1983-08-08,1983,8,220,0,E,U
NWT,University Camp Snotel (838),1983-08-09,1983,8,221,0,E,U
NWT,University Camp Snotel (838),1983-08-10,1983,8,222,0,E,U
NWT,University Camp Snotel (838),1983-08-11,1983,8,223,0,E,U
NWT,University Camp Snotel (838),1983-08-12,1983,8,224,3,E,U
NWT,University Camp Snotel (838),1983-08-13,1983,8,225,0,E,U
NWT,University Camp Snotel (838),1983-08-14,1983,8,226,18,E,U
NWT,University Camp Snotel (838),1983-08-15,1983,8,227,0,E,U
NWT,University Camp Snotel (838),1983-08-16,1983,8,228,10,E,U
NWT,University Camp Snotel (838),1983-08-17,1983,8,229,5,E,U
NWT,University Camp Snotel (838),1983-08-18,1983,8,230,3,E,U
NWT,University Camp Snotel (838),1983-08-19,1983,8,231,0,E,U
NWT,University Camp Snotel (838),1983-08-20,1983,8,232,0,E,U
NWT,University Camp Snotel (838),1983-08-21,1983,8,233,0,E,U
NWT,University Camp Snotel (838),1983-08-22,1983,8,234,0,E,U
NWT,University Camp Snotel (838),1983-08-23,1983,8,235,0,E,U
NWT,University Camp Snotel (838),1983-08-24,1983,8,236,0,E,U
NWT,University Camp Snotel (838),1983-08-25,1983,8,237,0,E,U
NWT,University Camp Snotel (838),1983-08-26,1983,8,238,0,E,U
NWT,University Camp Snotel (838),1983-08-27,1983,8,239,0,E,U
NWT,University Camp Snotel (838),1983-08-28,1983,8,240,3,E,U
NWT,University Camp Snotel (838),1983-08-29,1983,8,241,5,E,U
NWT,University Camp Snotel (838),1983-08-30,1983,8,242,0,E,U
NWT,University Camp Snotel (838),1983-08-31,1983,8,243,0,E,U
NWT,University Camp Snotel (838),1983-09-01,1983,9,244,5,E,U
NWT,University Camp Snotel (838),1983-09-02,1983,9,245,0,E,U
NWT,University Camp Snotel (838),1983-09-03,1983,9,246,5,E,U
NWT,University Camp Snotel (838),1983-09-04,1983,9,247,8,E,U
NWT,University Camp Snotel (838),1983-09-05,1983,9,248,0,E,U
NWT,University Camp Snotel (838),1983-09-06,1983,9,249,0,E,U
NWT,University Camp Snotel (838),1983-09-07,1983,9,250,0,E,U
NWT,University Camp Snotel (838),1983-09-08,1983,9,251,0,E,U
NWT,University Camp Snotel (838),1983-09-09,1983,9,252,0,E,U
NWT,University Camp Snotel (838),1983-09-10,1983,9,253,0,E,U
NWT,University Camp Snotel (838),1983-09-11,1983,9,254,0,E,U
NWT,University Camp Snotel (838),1983-09-12,1983,9,255,0,E,U
NWT,University Camp Snotel (838),1983-09-13,1983,9,256,0,E,U
NWT,University Camp Snotel (838),1983-09-14,1983,9,257,5,E,U
NWT,University Camp Snotel (838),1983-09-15,1983,9,258,0,E,U
NWT,University Camp Snotel (838),1983-09-16,1983,9,259,0,E,U
NWT,University Camp Snotel (838),1983-09-17,1983,9,260,0,E,U
NWT,University Camp Snotel (838),1983-09-18,1983,9,261,0,E,U
NWT,University Camp Snotel (838),1983-09-19,1983,9,262,0,E,U
NWT,University Camp Snotel (838),1983-09-20,1983,9,263,0,E,U
NWT,University Camp Snotel (838),1983-09-21,1983,9,264,0,E,U
NWT,University Camp Snotel (838),1983-09-22,1983,9,265,0,E,U
NWT,University Camp Snotel (838),1983-09-23,1983,9,266,0,E,U
NWT,University Camp Snotel (838),1983-09-24,1983,9,267,0,E,U
NWT,University Camp Snotel (838),1983-09-25,1983,9,268,0,E,U
NWT,University Camp Snotel (838),1983-09-26,1983,9,269,0,E,U
NWT,University Camp Snotel (838),1983-09-27,1983,9,270,0,E,U
NWT,University Camp Snotel (838),1983-09-28,1983,9,271,0,E,U
NWT,University Camp Snotel (838),1983-09-29,1983,9,272,0,E,U
NWT,University Camp Snotel (838),1983-09-30,1983,9,273,0,E,U
NWT,University Camp Snotel (838),1983-10-01,1983,10,274,8,V,U
NWT,University Camp Snotel (838),1983-10-02,1983,10,275,8,V,U
NWT,University Camp Snotel (838),1983-10-03,1983,10,276,0,E,U
NWT,University Camp Snotel (838),1983-10-04,1983,10,277,0,E,U
NWT,University Camp Snotel (838),1983-10-05,1983,10,278,0,E,U
NWT,University Camp Snotel (838),1983-10-06,1983,10,279,0,V,U
NWT,University Camp Snotel (838),1983-10-07,1983,10,280,0,V,U
NWT,University Camp Snotel (838),1983-10-08,1983,10,281,0,V,U
NWT,University Camp Snotel (838),1983-10-09,1983,10,282,3,V,U
NWT,University Camp Snotel (838),1983-10-10,1983,10,283,8,V,U
NWT,University Camp Snotel (838),1983-10-11,1983,10,284,8,E,U
NWT,University Camp Snotel (838),1983-10-12,1983,10,285,0,E,U
NWT,University Camp Snotel (838),1983-10-13,1983,10,286,0,E,U
NWT,University Camp Snotel (838),1983-10-14,1983,10,287,0,E,U
NWT,University Camp Snotel (838),1983-10-15,1983,10,288,0,E,U
NWT,University Camp Snotel (838),1983-10-16,1983,10,289,0,E,U
NWT,University Camp Snotel (838),1983-10-17,1983,10,290,0,E,U
NWT,University Camp Snotel (838),1983-10-18,1983,10,291,0,E,U
NWT,University Camp Snotel (838),1983-10-19,1983,10,292,0,E,U
NWT,University Camp Snotel (838),1983-10-20,1983,10,293,0,E,U
NWT,University Camp Snotel (838),1983-10-21,1983,10,294,0,E,U
NWT,University Camp Snotel (838),1983-10-22,1983,10,295,0,E,U
NWT,University Camp Snotel (838),1983-10-23,1983,10,296,0,E,U
NWT,University Camp Snotel (838),1983-10-24,1983,10,297,0,E,U
NWT,University Camp Snotel (838),1983-10-25,1983,10,298,0,E,U
NWT,University Camp Snotel (838),1983-10-26,1983,10,299,0,E,U
NWT,University Camp Snotel (838),1983-10-27,1983,10,300,0,E,U
NWT,University Camp Snotel (838),1983-10-28,1983,10,301,0,E,U
NWT,University Camp Snotel (838),1983-10-29,1983,10,302,0,E,U
NWT,University Camp Snotel (838),1983-10-30,1983,10,303,0,E,U
NWT,University Camp Snotel (838),1983-10-31,1983,10,304,0,E,U
NWT,University Camp Snotel (838),1983-11-01,1983,11,305,8,E,U
NWT,University Camp Snotel (838),1983-11-02,1983,11,306,3,V,U
NWT,University Camp Snotel (838),1983-11-03,1983,11,307,0,V,U
NWT,University Camp Snotel (838),1983-11-04,1983,11,308,0,V,U
NWT,University Camp Snotel (838),1983-11-05,1983,11,309,0,V,U
NWT,University Camp Snotel (838),1983-11-06,1983,11,310,0,V,U
NWT,University Camp Snotel (838),1983-11-07,1983,11,311,0,V,U
NWT,University Camp Snotel (838),1983-11-08,1983,11,312,25,V,U
NWT,University Camp Snotel (838),1983-11-09,1983,11,313,8,V,U
NWT,University Camp Snotel (838),1983-11-10,1983,11,314,0,V,U
NWT,University Camp Snotel (838),1983-11-11,1983,11,315,10,V,U
NWT,University Camp Snotel (838),1983-11-12,1983,11,316,8,V,U
NWT,University Camp Snotel (838),1983-11-13,1983,11,317,10,V,U
NWT,University Camp Snotel (838),1983-11-14,1983,11,318,33,V,U
NWT,University Camp Snotel (838),1983-11-15,1983,11,319,0,E,U
NWT,University Camp Snotel (838),1983-11-16,1983,11,320,0,E,U
NWT,University Camp Snotel (838),1983-11-17,1983,11,321,0,E,U
NWT,University Camp Snotel (838),1983-11-18,1983,11,322,18,V,U
NWT,University Camp Snotel (838),1983-11-19,1983,11,323,8,V,U
NWT,University Camp Snotel (838),1983-11-20,1983,11,324,8,V,U
NWT,University Camp Snotel (838),1983-11-21,1983,11,325,8,V,U
NWT,University Camp Snotel (838),1983-11-22,1983,11,326,3,V,U
NWT,University Camp Snotel (838),1983-11-23,1983,11,327,8,V,U
NWT,University Camp Snotel (838),1983-11-24,1983,11,328,0,V,U
NWT,University Camp Snotel (838),1983-11-25,1983,11,329,0,V,U
NWT,University Camp Snotel (838),1983-11-26,1983,11,330,18,V,U
NWT,University Camp Snotel (838),1983-11-27,1983,11,331,18,V,U
NWT,University Camp Snotel (838),1983-11-28,1983,11,332,0,V,U
NWT,University Camp Snotel (838),1983-11-29,1983,11,333,18,V,U
NWT,University Camp Snotel (838),1983-11-30,1983,11,334,5,V,U
NWT,University Camp Snotel (838),1983-12-01,1983,12,335,0,V,U
NWT,University Camp Snotel (838),1983-12-02,1983,12,336,3,V,U
NWT,University Camp Snotel (838),1983-12-03,1983,12,337,0,V,U
NWT,University Camp Snotel (838),1983-12-04,1983,12,338,8,V,U
NWT,University Camp Snotel (838),1983-12-05,1983,12,339,10,V,U
NWT,University Camp Snotel (838),1983-12-06,1983,12,340,5,V,U
NWT,University Camp Snotel (838),1983-12-07,1983,12,341,20,V,U
NWT,University Camp Snotel (838),1983-12-08,1983,12,342,23,V,U
NWT,University Camp Snotel (838),1983-12-09,1983,12,343,3,V,U
NWT,University Camp Snotel (838),1983-12-10,1983,12,344,0,V,U
NWT,University Camp Snotel (838),1983-12-11,1983,12,345,5,V,U
NWT,University Camp Snotel (838),1983-12-12,1983,12,346,13,V,U
NWT,University Camp Snotel (838),1983-12-13,1983,12,347,0,V,U
NWT,University Camp Snotel (838),1983-12-14,1983,12,348,5,V,U
NWT,University Camp Snotel (838),1983-12-15,1983,12,349,8,V,U
NWT,University Camp Snotel (838),1983-12-16,1983,12,350,3,V,U
NWT,University Camp Snotel (838),1983-12-17,1983,12,351,0,V,U
NWT,University Camp Snotel (838),1983-12-18,1983,12,352,8,V,U
NWT,University Camp Snotel (838),1983-12-19,1983,12,353,0,V,U
NWT,University Camp Snotel (838),1983-12-20,1983,12,354,0,E,U
NWT,University Camp Snotel (838),1983-12-21,1983,12,355,5,E,U
NWT,University Camp Snotel (838),1983-12-22,1983,12,356,15,V,U
NWT,University Camp Snotel (838),1983-12-23,1983,12,357,13,V,U
NWT,University Camp Snotel (838),1983-12-24,1983,12,358,28,V,U
NWT,University Camp Snotel (838),1983-12-25,1983,12,359,8,E,U
NWT,University Camp Snotel (838),1983-12-26,1983,12,360,8,E,U
NWT,University Camp Snotel (838),1983-12-27,1983,12,361,0,E,U
NWT,University Camp Snotel (838),1983-12-28,1983,12,362,0,E,U
NWT,University Camp Snotel (838),1983-12-29,1983,12,363,0,E,U
NWT,University Camp Snotel (838),1983-12-30,1983,12,364,25,E,U
NWT,University Camp Snotel (838),1983-12-31,1983,12,365,0,V,U
NWT,University Camp Snotel (838),1984-01-01,1984,1,1,0,V,U
NWT,University Camp Snotel (838),1984-01-02,1984,1,2,0,V,U
NWT,University Camp Snotel (838),1984-01-03,1984,1,3,0,V,U
NWT,University Camp Snotel (838),1984-01-04,1984,1,4,0,V,U
NWT,University Camp Snotel (838),1984-01-05,1984,1,5,0,V,U
NWT,University Camp Snotel (838),1984-01-06,1984,1,6,0,V,U
NWT,University Camp Snotel (838),1984-01-07,1984,1,7,0,V,U
NWT,University Camp Snotel (838),1984-01-08,1984,1,8,0,V,U
NWT,University Camp Snotel (838),1984-01-09,1984,1,9,0,V,U
NWT,University Camp Snotel (838),1984-01-10,1984,1,10,0,V,U
NWT,University Camp Snotel (838),1984-01-11,1984,1,11,0,V,U
NWT,University Camp Snotel (838),1984-01-12,1984,1,12,0,V,U
NWT,University Camp Snotel (838),1984-01-13,1984,1,13,0,V,U
NWT,University Camp Snotel (838),1984-01-14,1984,1,14,0,E,U
NWT,University Camp Snotel (838),1984-01-15,1984,1,15,0,E,U
NWT,University Camp Snotel (838),1984-01-16,1984,1,16,0,E,U
NWT,University Camp Snotel (838),1984-01-17,1984,1,17,18,E,U
NWT,University Camp Snotel (838),1984-01-18,1984,1,18,0,V,U
NWT,University Camp Snotel (838),1984-01-19,1984,1,19,0,V,U
NWT,University Camp Snotel (838),1984-01-20,1984,1,20,0,V,U
NWT,University Camp Snotel (838),1984-01-21,1984,1,21,0,E,U
NWT,University Camp Snotel (838),1984-01-22,1984,1,22,0,E,U
NWT,University Camp Snotel (838),1984-01-23,1984,1,23,0,V,U
NWT,University Camp Snotel (838),1984-01-24,1984,1,24,0,V,U
NWT,University Camp Snotel (838),1984-01-25,1984,1,25,0,V,U
NWT,University Camp Snotel (838),1984-01-26,1984,1,26,0,E,U
NWT,University Camp Snotel (838),1984-01-27,1984,1,27,0,E,U
NWT,University Camp Snotel (838),1984-01-28,1984,1,28,0,E,U
NWT,University Camp Snotel (838),1984-01-29,1984,1,29,0,E,U
NWT,University Camp Snotel (838),1984-01-30,1984,1,30,0,E,U
NWT,University Camp Snotel (838),1984-01-31,1984,1,31,0,E,U
NWT,University Camp Snotel (838),1984-02-01,1984,2,32,0,E,U
NWT,University Camp Snotel (838),1984-02-02,1984,2,33,0,E,U
NWT,University Camp Snotel (838),1984-02-03,1984,2,34,0,E,U
NWT,University Camp Snotel (838),1984-02-04,1984,2,35,0,E,U
NWT,University Camp Snotel (838),1984-02-05,1984,2,36,0,E,U
NWT,University Camp Snotel (838),1984-02-06,1984,2,37,0,E,U
NWT,University Camp Snotel (838),1984-02-07,1984,2,38,8,E,U
NWT,University Camp Snotel (838),1984-02-08,1984,2,39,0,E,U
NWT,University Camp Snotel (838),1984-02-09,1984,2,40,0,E,U
NWT,University Camp Snotel (838),1984-02-10,1984,2,41,0,E,U
NWT,University Camp Snotel (838),1984-02-11,1984,2,42,10,E,U
NWT,University Camp Snotel (838),1984-02-12,1984,2,43,8,V,U
NWT,University Camp Snotel (838),1984-02-13,1984,2,44,0,V,U
NWT,University Camp Snotel (838),1984-02-14,1984,2,45,0,E,U
NWT,University Camp Snotel (838),1984-02-15,1984,2,46,0,E,U
NWT,University Camp Snotel (838),1984-02-16,1984,2,47,0,E,U
NWT,University Camp Snotel (838),1984-02-17,1984,2,48,0,E,U
NWT,University Camp Snotel (838),1984-02-18,1984,2,49,0,E,U
NWT,University Camp Snotel (838),1984-02-19,1984,2,50,0,E,U
NWT,University Camp Snotel (838),1984-02-20,1984,2,51,0,E,U
NWT,University Camp Snotel (838),1984-02-21,1984,2,52,0,E,U
NWT,University Camp Snotel (838),1984-02-22,1984,2,53,0,E,U
NWT,University Camp Snotel (838),1984-02-23,1984,2,54,0,E,U
NWT,University Camp Snotel (838),1984-02-24,1984,2,55,5,E,U
NWT,University Camp Snotel (838),1984-02-25,1984,2,56,15,V,U
NWT,University Camp Snotel (838),1984-02-26,1984,2,57,5,E,U
NWT,University Camp Snotel (838),1984-02-27,1984,2,58,0,E,U
NWT,University Camp Snotel (838),1984-02-28,1984,2,59,0,E,U
NWT,University Camp Snotel (838),1984-02-29,1984,2,60,0,E,U
NWT,University Camp Snotel (838),1984-03-01,1984,3,61,0,E,U
NWT,University Camp Snotel (838),1984-03-02,1984,3,62,0,E,U
NWT,University Camp Snotel (838),1984-03-03,1984,3,63,8,E,U
NWT,University Camp Snotel (838),1984-03-04,1984,3,64,0,E,U
NWT,University Camp Snotel (838),1984-03-05,1984,3,65,0,E,U
NWT,University Camp Snotel (838),1984-03-06,1984,3,66,13,E,U
NWT,University Camp Snotel (838),1984-03-07,1984,3,67,0,V,U
NWT,University Camp Snotel (838),1984-03-08,1984,3,68,0,V,U
NWT,University Camp Snotel (838),1984-03-09,1984,3,69,5,E,U
NWT,University Camp Snotel (838),1984-03-10,1984,3,70,0,E,U
NWT,University Camp Snotel (838),1984-03-11,1984,3,71,5,E,U
NWT,University Camp Snotel (838),1984-03-12,1984,3,72,8,E,U
NWT,University Camp Snotel (838),1984-03-13,1984,3,73,8,E,U
NWT,University Camp Snotel (838),1984-03-14,1984,3,74,0,V,U
NWT,University Camp Snotel (838),1984-03-15,1984,3,75,0,V,U
NWT,University Camp Snotel (838),1984-03-16,1984,3,76,10,V,U
NWT,University Camp Snotel (838),1984-03-17,1984,3,77,0,E,U
NWT,University Camp Snotel (838),1984-03-18,1984,3,78,0,E,U
NWT,University Camp Snotel (838),1984-03-19,1984,3,79,0,V,U
NWT,University Camp Snotel (838),1984-03-20,1984,3,80,3,V,U
NWT,University Camp Snotel (838),1984-03-21,1984,3,81,0,V,U
NWT,University Camp Snotel (838),1984-03-22,1984,3,82,13,V,U
NWT,University Camp Snotel (838),1984-03-23,1984,3,83,0,V,U
NWT,University Camp Snotel (838),1984-03-24,1984,3,84,0,E,U
NWT,University Camp Snotel (838),1984-03-25,1984,3,85,10,E,U
NWT,University Camp Snotel (838),1984-03-26,1984,3,86,8,V,U
NWT,University Camp Snotel (838),1984-03-27,1984,3,87,13,V,U
NWT,University Camp Snotel (838),1984-03-28,1984,3,88,0,E,U
NWT,University Camp Snotel (838),1984-03-29,1984,3,89,5,E,U
NWT,University Camp Snotel (838),1984-03-30,1984,3,90,0,V,U
NWT,University Camp Snotel (838),1984-03-31,1984,3,91,8,V,U
NWT,University Camp Snotel (838),1984-04-01,1984,4,92,0,V,U
NWT,University Camp Snotel (838),1984-04-02,1984,4,93,0,V,U
NWT,University Camp Snotel (838),1984-04-03,1984,4,94,0,V,U
NWT,University Camp Snotel (838),1984-04-04,1984,4,95,0,V,U
NWT,University Camp Snotel (838),1984-04-05,1984,4,96,0,V,U
NWT,University Camp Snotel (838),1984-04-06,1984,4,97,0,V,U
NWT,University Camp Snotel (838),1984-04-07,1984,4,98,0,V,U
NWT,University Camp Snotel (838),1984-04-08,1984,4,99,0,V,U
NWT,University Camp Snotel (838),1984-04-09,1984,4,100,5,V,U
NWT,University Camp Snotel (838),1984-04-10,1984,4,101,18,V,U
NWT,University Camp Snotel (838),1984-04-11,1984,4,102,0,V,U
NWT,University Camp Snotel (838),1984-04-12,1984,4,103,18,V,U
NWT,University Camp Snotel (838),1984-04-13,1984,4,104,3,V,U
NWT,University Camp Snotel (838),1984-04-14,1984,4,105,0,V,U
NWT,University Camp Snotel (838),1984-04-15,1984,4,106,0,E,U
NWT,University Camp Snotel (838),1984-04-16,1984,4,107,0,E,U
NWT,University Camp Snotel (838),1984-04-17,1984,4,108,0,V,U
NWT,University Camp Snotel (838),1984-04-18,1984,4,109,3,V,U
NWT,University Camp Snotel (838),1984-04-19,1984,4,110,18,V,U
NWT,University Camp Snotel (838),1984-04-20,1984,4,111,36,V,U
NWT,University Camp Snotel (838),1984-04-21,1984,4,112,0,V,U
NWT,University Camp Snotel (838),1984-04-22,1984,4,113,0,V,U
NWT,University Camp Snotel (838),1984-04-23,1984,4,114,8,V,U
NWT,University Camp Snotel (838),1984-04-24,1984,4,115,10,V,U
NWT,University Camp Snotel (838),1984-04-25,1984,4,116,3,V,U
NWT,University Camp Snotel (838),1984-04-26,1984,4,117,5,V,U
NWT,University Camp Snotel (838),1984-04-27,1984,4,118,0,V,U
NWT,University Camp Snotel (838),1984-04-28,1984,4,119,0,V,U
NWT,University Camp Snotel (838),1984-04-29,1984,4,120,18,V,U
NWT,University Camp Snotel (838),1984-04-30,1984,4,121,5,V,U
NWT,University Camp Snotel (838),1984-05-01,1984,5,122,3,V,U
NWT,University Camp Snotel (838),1984-05-02,1984,5,123,8,V,U
NWT,University Camp Snotel (838),1984-05-03,1984,5,124,25,V,U
NWT,University Camp Snotel (838),1984-05-04,1984,5,125,0,V,U
NWT,University Camp Snotel (838),1984-05-05,1984,5,126,13,V,U
NWT,University Camp Snotel (838),1984-05-06,1984,5,127,0,V,U
NWT,University Camp Snotel (838),1984-05-07,1984,5,128,5,V,U
NWT,University Camp Snotel (838),1984-05-08,1984,5,129,0,V,U
NWT,University Camp Snotel (838),1984-05-09,1984,5,130,0,V,U
NWT,University Camp Snotel (838),1984-05-10,1984,5,131,3,V,U
NWT,University Camp Snotel (838),1984-05-11,1984,5,132,0,V,U
NWT,University Camp Snotel (838),1984-05-12,1984,5,133,0,V,U
NWT,University Camp Snotel (838),1984-05-13,1984,5,134,0,V,U
NWT,University Camp Snotel (838),1984-05-14,1984,5,135,3,V,U
NWT,University Camp Snotel (838),1984-05-15,1984,5,136,0,V,U
NWT,University Camp Snotel (838),1984-05-16,1984,5,137,0,V,U
NWT,University Camp Snotel (838),1984-05-17,1984,5,138,0,V,U
NWT,University Camp Snotel (838),1984-05-18,1984,5,139,0,V,U
NWT,University Camp Snotel (838),1984-05-19,1984,5,140,0,V,U
NWT,University Camp Snotel (838),1984-05-20,1984,5,141,0,V,U
NWT,University Camp Snotel (838),1984-05-21,1984,5,142,0,V,U
