site,yr,date,plotid,block,plot,n,p,k,trt,point,hit,clean_code2,simple_name,Common_Name,Category,Family,Growth_Habit,fxnl_grp,nutnet_grp
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,81,1,POVI,Polemonium viscosum,sticky polemonium,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,81,2,ALGE,Allium geyeri,Geyer's onion,Monocot,Liliaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,82,1,ALGE,Allium geyeri,Geyer's onion,Monocot,Liliaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,82,2,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,82,3,CEARS2,Cerastium arvense,field chickweed,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,83,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,83,2,POVI,Polemonium viscosum,sticky polemonium,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,83,3,PHPU5,Phlox pulvinata,cushion phlox,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,83,4,MELA3,Mertensia lanceolata,prairie bluebells,Dicot,Boraginaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,84,1,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,84,2,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,85,1,PHPU5,Phlox pulvinata,cushion phlox,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,85,2,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,86,1,ALGE,Allium geyeri,Geyer's onion,Monocot,Liliaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,86,2,POBI6,Polygonum bistortoides,American bistort,Dicot,Polygonaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,87,1,MELA3,Mertensia lanceolata,prairie bluebells,Dicot,Boraginaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,87,2,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,87,3,PODI2,Potentilla diversifolia,varileaf cinquefoil,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,88,1,MELA3,Mertensia lanceolata,prairie bluebells,Dicot,Boraginaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,89,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,89,2,SELA,Sedum lanceolatum,spearleaf stonecrop,Dicot,Crassulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,89,3,FEBR,Festuca brachyphylla,alpine fescue,Monocot,Poaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,90,1,CEARS2,Cerastium arvense,field chickweed,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,90,2,TEGR3,Tetraneuris grandiflora,graylocks four-nerve daisy,Dicot,Asteraceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,91,1,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,91,2,ARFEF3,Arenaria fendleri,Fendler's sandwort,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,91,3,TEACC,Tetraneuris acaulis,caespitose four-nerve daisy,Dicot,Asteraceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,92,1,PODI2,Potentilla diversifolia,varileaf cinquefoil,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,92,2,TEGR3,Tetraneuris grandiflora,graylocks four-nerve daisy,Dicot,Asteraceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,92,3,ARFEF3,Arenaria fendleri,Fendler's sandwort,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,93,1,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,93,2,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,93,3,POVI,Polemonium viscosum,sticky polemonium,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,94,1,POVI,Polemonium viscosum,sticky polemonium,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,94,2,PHPU5,Phlox pulvinata,cushion phlox,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,95,1,POA,Poa sp.,bluegrass,Monocot,Poaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,96,1,PHPU5,Phlox pulvinata,cushion phlox,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,96,2,ARFEF3,Arenaria fendleri,Fendler's sandwort,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,97,1,PHPU5,Phlox pulvinata,cushion phlox,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,97,2,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,97,3,TEGR3,Tetraneuris grandiflora,graylocks four-nerve daisy,Dicot,Asteraceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,98,1,POVI,Polemonium viscosum,sticky polemonium,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,99,1,POVI,Polemonium viscosum,sticky polemonium,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,99,2,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,99,3,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,100,1,POVI,Polemonium viscosum,sticky polemonium,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_10,B1,10,1,1,1,N+P+K,100,2,POA,Poa sp.,bluegrass,Monocot,Poaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,1,1,SEDES,Selaginella densa,Rocky Mountain spikemoss,Lycopod,Selaginellaceae,Forb/herb,Forb,Ground cover
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,2,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,2,2,SOMU,Solidago multiradiata,Rocky Mountain goldenrod,Dicot,Asteraceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,2,3,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,3,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,4,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,5,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,5,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,6,1,SEDES,Selaginella densa,Rocky Mountain spikemoss,Lycopod,Selaginellaceae,Forb/herb,Forb,Ground cover
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,7,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,8,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,9,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,10,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,11,1,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,12,1,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,12,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,13,1,MIOB2,Minuartia obtusiloba,twinflower sandwort,Dicot,Caryophyllaceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,14,1,MIOB2,Minuartia obtusiloba,twinflower sandwort,Dicot,Caryophyllaceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,14,2,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,14,3,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,15,1,ARFEF3,Arenaria fendleri,Fendler's sandwort,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,16,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,17,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,17,2,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,17,3,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,18,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,19,1,MIOB2,Minuartia obtusiloba,twinflower sandwort,Dicot,Caryophyllaceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,19,2,POA,Poa sp.,bluegrass,Monocot,Poaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,20,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,21,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,22,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,23,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,24,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,25,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,25,2,MIOB2,Minuartia obtusiloba,twinflower sandwort,Dicot,Caryophyllaceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,26,1,2LICHN,Lichen,Lichen,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,27,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,27,2,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,27,3,ANAL4,Antennaria alpina,alpine pussytoes,Dicot,Asteraceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,28,1,MIOB2,Minuartia obtusiloba,twinflower sandwort,Dicot,Caryophyllaceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,28,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,28,3,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,29,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,29,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,29,3,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,30,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,30,2,MIOB2,Minuartia obtusiloba,twinflower sandwort,Dicot,Caryophyllaceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,31,1,MIOB2,Minuartia obtusiloba,twinflower sandwort,Dicot,Caryophyllaceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,31,2,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,32,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,32,2,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,32,3,MIOB2,Minuartia obtusiloba,twinflower sandwort,Dicot,Caryophyllaceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,33,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,34,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,34,2,ERNA,Eritrichium nanum,arctic alpine forget-me-not,Dicot,Boraginaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,35,1,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,35,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,36,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,37,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,38,1,ALGE,Allium geyeri,Geyer's onion,Monocot,Liliaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,39,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,40,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,41,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,42,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,43,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,44,1,MIOB2,Minuartia obtusiloba,twinflower sandwort,Dicot,Caryophyllaceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,45,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,46,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,47,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,48,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,49,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,50,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,51,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,52,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,53,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,54,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,55,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,56,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,57,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,58,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,59,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,60,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,61,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,61,2,ALGE,Allium geyeri,Geyer's onion,Monocot,Liliaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,61,3,SEDES,Selaginella densa,Rocky Mountain spikemoss,Lycopod,Selaginellaceae,Forb/herb,Forb,Ground cover
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,62,1,SOMU,Solidago multiradiata,Rocky Mountain goldenrod,Dicot,Asteraceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,62,2,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,63,1,MELA3,Mertensia lanceolata,prairie bluebells,Dicot,Boraginaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,63,2,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,64,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,64,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,65,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,66,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,67,1,POA,Poa sp.,bluegrass,Monocot,Poaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,67,2,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,68,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,69,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,70,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,71,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,72,1,ARFEF3,Arenaria fendleri,Fendler's sandwort,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,73,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,74,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,75,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,76,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,76,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,77,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,78,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,79,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_1,B2,1,0,0,0,C,79,2,MIOB2,Minuartia obtusiloba,twinflower sandwort,Dicot,Caryophyllaceae,"Subshrub, Forb/herb",Forb,Forb
